,experiment,sample_name,Pairs,Merged,Too short,No alignment found,Too many diffs,Overlap too short,Exp.errs. too high,Min Q too low,Ratio Pairs,Ratio Merged,Ratio Too short,Ratio No alignment found,Ratio Too many diffs,Ratio Overlap too short,Ratio Exp.errs. too high,Ratio Min Q too low
509,R1158_FKS2-HS1_single_ortho_anidulafungin,input2,235652,206419,0,858,0,0,3951,24424,1.0,0.8759484324342675,0.0,0.003640962096650994,0.0,0.0,0.016766248535976778,0.10364435693310475
510,R1158_FKS2-HS1_single_ortho_anidulafungin,input3,181495,158464,0,710,0,0,3219,19102,1.0,0.8731039422573624,0.0,0.003911953497341525,0.0,0.0,0.01773602578583432,0.1052480784594617
511,R1158_FKS2-HS1_single_ortho_anidulafungin,output1anidulafungin1,207317,173349,0,1986,0,0,6894,25088,1.0,0.8361542951132807,0.0,0.00957953279277628,0.0,0.0,0.033253423501208294,0.1210127485927348
512,R1158_FKS2-HS1_single_ortho_anidulafungin,output1anidulafungin2,273872,232549,0,1884,1,0,7652,31786,1.0,0.8491156452649413,0.0,0.006879126015072735,3.6513407723316e-06,0.0,0.027940059589881404,0.11606151778933224
513,R1158_FKS2-HS1_single_ortho_anidulafungin,output1anidulafungin3,228178,193433,0,1797,0,0,6527,26421,1.0,0.8477285277283524,0.0,0.007875430584894249,0.0,0.0,0.028604861117197976,0.11579118056955534
514,R1158_FKS2-HS1_single_ortho_anidulafungin,output2anidulafungin1,207317,173349,0,1986,0,0,6894,25088,1.0,0.8361542951132807,0.0,0.00957953279277628,0.0,0.0,0.033253423501208294,0.1210127485927348
515,R1158_FKS2-HS1_single_ortho_anidulafungin,output2anidulafungin2,273872,232549,0,1884,1,0,7652,31786,1.0,0.8491156452649413,0.0,0.006879126015072735,3.6513407723316e-06,0.0,0.027940059589881404,0.11606151778933224
516,R1158_FKS2-HS1_single_ortho_anidulafungin,output2anidulafungin3,228178,193433,0,1797,0,0,6527,26421,1.0,0.8477285277283524,0.0,0.007875430584894249,0.0,0.0,0.028604861117197976,0.11579118056955534
517,R1158_FKS2-HS1_single_ortho_anidulafungin,output3anidulafungin1,207317,173349,0,1986,0,0,6894,25088,1.0,0.8361542951132807,0.0,0.00957953279277628,0.0,0.0,0.033253423501208294,0.1210127485927348
518,R1158_FKS2-HS1_single_ortho_anidulafungin,output3anidulafungin2,273872,232549,0,1884,1,0,7652,31786,1.0,0.8491156452649413,0.0,0.006879126015072735,3.6513407723316e-06,0.0,0.027940059589881404,0.11606151778933224
519,R1158_FKS2-HS1_single_ortho_anidulafungin,output3anidulafungin3,228178,193433,0,1797,0,0,6527,26421,1.0,0.8477285277283524,0.0,0.007875430584894249,0.0,0.0,0.028604861117197976,0.11579118056955534
520,R1158_FKS2-HS1_single_ortho_caspofungin,input1,169991,149518,0,472,0,0,2650,17351,1.0,0.8795642122230001,0.0,0.0027766175856368865,0.0,0.0,0.015589060597325741,0.10207010959403733
521,R1158_FKS2-HS1_single_ortho_caspofungin,input2,235652,206419,0,858,0,0,3951,24424,1.0,0.8759484324342675,0.0,0.003640962096650994,0.0,0.0,0.016766248535976778,0.10364435693310475
522,R1158_FKS2-HS1_single_ortho_caspofungin,input3,181495,158464,0,710,0,0,3219,19102,1.0,0.8731039422573624,0.0,0.003911953497341525,0.0,0.0,0.01773602578583432,0.1052480784594617
523,R1158_FKS2-HS1_single_ortho_caspofungin,output1caspofungin1,301380,265748,0,1005,0,0,4909,29718,1.0,0.8817705222642511,0.0,0.0033346605614174795,0.0,0.0,0.01628840666268498,0.09860641051164643
524,R1158_FKS2-HS1_single_ortho_caspofungin,output1caspofungin2,311706,274432,0,941,0,0,5050,31283,1.0,0.8804193695341123,0.0,0.003018870345774544,0.0,0.0,0.016201163917281027,0.10036059620283215
525,R1158_FKS2-HS1_single_ortho_caspofungin,output1caspofungin3,249449,220803,0,810,0,0,3918,23918,1.0,0.8851628990294609,0.0,0.003247156733440503,0.0,0.0,0.015706617384715914,0.09588332685238266
526,R1158_FKS2-HS1_single_ortho_caspofungin,output2caspofungin1,301380,265748,0,1005,0,0,4909,29718,1.0,0.8817705222642511,0.0,0.0033346605614174795,0.0,0.0,0.01628840666268498,0.09860641051164643
527,R1158_FKS2-HS1_single_ortho_caspofungin,output2caspofungin2,311706,274432,0,941,0,0,5050,31283,1.0,0.8804193695341123,0.0,0.003018870345774544,0.0,0.0,0.016201163917281027,0.10036059620283215
528,R1158_FKS2-HS1_single_ortho_caspofungin,output2caspofungin3,249449,220803,0,810,0,0,3918,23918,1.0,0.8851628990294609,0.0,0.003247156733440503,0.0,0.0,0.015706617384715914,0.09588332685238266
529,R1158_FKS2-HS1_single_ortho_caspofungin,output3caspofungin1,301380,265748,0,1005,0,0,4909,29718,1.0,0.8817705222642511,0.0,0.0033346605614174795,0.0,0.0,0.01628840666268498,0.09860641051164643
530,R1158_FKS2-HS1_single_ortho_caspofungin,output3caspofungin2,311706,274432,0,941,0,0,5050,31283,1.0,0.8804193695341123,0.0,0.003018870345774544,0.0,0.0,0.016201163917281027,0.10036059620283215
531,R1158_FKS2-HS1_single_ortho_caspofungin,output3caspofungin3,249449,220803,0,810,0,0,3918,23918,1.0,0.8851628990294609,0.0,0.003247156733440503,0.0,0.0,0.015706617384715914,0.09588332685238266
532,R1158_FKS2-HS1_single_ortho_dox,input1,169991,149518,0,472,0,0,2650,17351,1.0,0.8795642122230001,0.0,0.0027766175856368865,0.0,0.0,0.015589060597325741,0.10207010959403733
533,R1158_FKS2-HS1_single_ortho_dox,input2,235652,206419,0,858,0,0,3951,24424,1.0,0.8759484324342675,0.0,0.003640962096650994,0.0,0.0,0.016766248535976778,0.10364435693310475
534,R1158_FKS2-HS1_single_ortho_dox,input3,181495,158464,0,710,0,0,3219,19102,1.0,0.8731039422573624,0.0,0.003911953497341525,0.0,0.0,0.01773602578583432,0.1052480784594617
535,R1158_FKS2-HS1_single_ortho_dox,output1dox1,275893,245921,0,733,0,0,4154,25085,1.0,0.891363680847285,0.0,0.002656827103261047,0.0,0.0,0.01505656178301008,0.09092293026644388
536,R1158_FKS2-HS1_single_ortho_dox,output1dox2,283362,251698,0,787,0,0,4320,26557,1.0,0.888256011744694,0.0,0.0027773660547285805,0.0,0.0,0.01524551633599424,0.09372110586458311
537,R1158_FKS2-HS1_single_ortho_dox,output1dox3,162539,144965,0,419,0,0,2446,14709,1.0,0.8918782569106491,0.0,0.002577842856176056,0.0,0.0,0.015048696005266428,0.09049520422790838
538,R1158_FKS2-HS1_single_ortho_dox,output2dox1,275893,245921,0,733,0,0,4154,25085,1.0,0.891363680847285,0.0,0.002656827103261047,0.0,0.0,0.01505656178301008,0.09092293026644388
539,R1158_FKS2-HS1_single_ortho_dox,output2dox2,283362,251698,0,787,0,0,4320,26557,1.0,0.888256011744694,0.0,0.0027773660547285805,0.0,0.0,0.01524551633599424,0.09372110586458311
540,R1158_FKS2-HS1_single_ortho_dox,output2dox3,162539,144965,0,419,0,0,2446,14709,1.0,0.8918782569106491,0.0,0.002577842856176056,0.0,0.0,0.015048696005266428,0.09049520422790838
541,R1158_FKS2-HS1_single_ortho_dox,output3dox1,275893,245921,0,733,0,0,4154,25085,1.0,0.891363680847285,0.0,0.002656827103261047,0.0,0.0,0.01505656178301008,0.09092293026644388
542,R1158_FKS2-HS1_single_ortho_dox,output3dox2,283362,251698,0,787,0,0,4320,26557,1.0,0.888256011744694,0.0,0.0027773660547285805,0.0,0.0,0.01524551633599424,0.09372110586458311
543,R1158_FKS2-HS1_single_ortho_dox,output3dox3,162539,144965,0,419,0,0,2446,14709,1.0,0.8918782569106491,0.0,0.002577842856176056,0.0,0.0,0.015048696005266428,0.09049520422790838
544,R1158_FKS2-HS1_single_ortho_micafungin,input1,169991,149518,0,472,0,0,2650,17351,1.0,0.8795642122230001,0.0,0.0027766175856368865,0.0,0.0,0.015589060597325741,0.10207010959403733
545,R1158_FKS2-HS1_single_ortho_micafungin,input2,235652,206419,0,858,0,0,3951,24424,1.0,0.8759484324342675,0.0,0.003640962096650994,0.0,0.0,0.016766248535976778,0.10364435693310475
546,R1158_FKS2-HS1_single_ortho_micafungin,input3,181495,158464,0,710,0,0,3219,19102,1.0,0.8731039422573624,0.0,0.003911953497341525,0.0,0.0,0.01773602578583432,0.1052480784594617
547,R1158_FKS2-HS1_single_ortho_micafungin,output1micafungin1,503022,430497,0,3078,0,0,12154,57293,1.0,0.8558214153655307,0.0,0.0061190166632870925,0.0,0.0,0.02416196508303812,0.11389760288814406
548,R1158_FKS2-HS1_single_ortho_micafungin,output1micafungin2,374302,321357,0,2671,0,0,10396,39878,1.0,0.8585500478223467,0.0,0.00713594904649187,0.0,0.0,0.027774364016222196,0.10653963911493927
549,R1158_FKS2-HS1_single_ortho_micafungin,output1micafungin3,264354,227214,0,1732,0,0,7172,28236,1.0,0.8595065707346966,0.0,0.006551820664714739,0.0,0.0,0.027130287417629392,0.10681132118295922
550,R1158_FKS2-HS1_single_ortho_micafungin,output2micafungin1,503022,430497,0,3078,0,0,12154,57293,1.0,0.8558214153655307,0.0,0.0061190166632870925,0.0,0.0,0.02416196508303812,0.11389760288814406
551,R1158_FKS2-HS1_single_ortho_micafungin,output2micafungin2,374302,321357,0,2671,0,0,10396,39878,1.0,0.8585500478223467,0.0,0.00713594904649187,0.0,0.0,0.027774364016222196,0.10653963911493927
552,R1158_FKS2-HS1_single_ortho_micafungin,output2micafungin3,264354,227214,0,1732,0,0,7172,28236,1.0,0.8595065707346966,0.0,0.006551820664714739,0.0,0.0,0.027130287417629392,0.10681132118295922
553,R1158_FKS2-HS1_single_ortho_micafungin,output3micafungin1,503022,430497,0,3078,0,0,12154,57293,1.0,0.8558214153655307,0.0,0.0061190166632870925,0.0,0.0,0.02416196508303812,0.11389760288814406
554,R1158_FKS2-HS1_single_ortho_micafungin,output3micafungin2,374302,321357,0,2671,0,0,10396,39878,1.0,0.8585500478223467,0.0,0.00713594904649187,0.0,0.0,0.027774364016222196,0.10653963911493927
555,R1158_FKS2-HS1_single_ortho_micafungin,output3micafungin3,264354,227214,0,1732,0,0,7172,28236,1.0,0.8595065707346966,0.0,0.006551820664714739,0.0,0.0,0.027130287417629392,0.10681132118295922
556,R1158_FKS2-HS1_single_ortho_none,input1,169991,149518,0,472,0,0,2650,17351,1.0,0.8795642122230001,0.0,0.0027766175856368865,0.0,0.0,0.015589060597325741,0.10207010959403733
557,R1158_FKS2-HS1_single_ortho_none,input2,235652,206419,0,858,0,0,3951,24424,1.0,0.8759484324342675,0.0,0.003640962096650994,0.0,0.0,0.016766248535976778,0.10364435693310475
558,R1158_FKS2-HS1_single_ortho_none,input3,181495,158464,0,710,0,0,3219,19102,1.0,0.8731039422573624,0.0,0.003911953497341525,0.0,0.0,0.01773602578583432,0.1052480784594617
559,R1158_FKS2-HS1_single_ortho_none,output1none1,336674,299022,0,992,0,0,4855,31805,1.0,0.8881648122516144,0.0,0.0029464704729203917,0.0,0.0,0.014420477969786797,0.09446823930567849
560,R1158_FKS2-HS1_single_ortho_none,output1none2,273284,240375,0,720,0,0,4149,28040,1.0,0.8795794850777945,0.0,0.002634621858579353,0.0,0.0,0.015182008460063524,0.1026038846035626
561,R1158_FKS2-HS1_single_ortho_none,output1none3,245879,219040,0,653,0,0,3570,22616,1.0,0.8908446837672188,0.0,0.0026557778419466485,0.0,0.0,0.014519336746936501,0.09198020164389802
562,R1158_FKS2-HS1_single_ortho_none,output2none1,336674,299022,0,992,0,0,4855,31805,1.0,0.8881648122516144,0.0,0.0029464704729203917,0.0,0.0,0.014420477969786797,0.09446823930567849
563,R1158_FKS2-HS1_single_ortho_none,output2none2,273284,240375,0,720,0,0,4149,28040,1.0,0.8795794850777945,0.0,0.002634621858579353,0.0,0.0,0.015182008460063524,0.1026038846035626
564,R1158_FKS2-HS1_single_ortho_none,output2none3,245879,219040,0,653,0,0,3570,22616,1.0,0.8908446837672188,0.0,0.0026557778419466485,0.0,0.0,0.014519336746936501,0.09198020164389802
565,R1158_FKS2-HS1_single_ortho_none,output3none1,336674,299022,0,992,0,0,4855,31805,1.0,0.8881648122516144,0.0,0.0029464704729203917,0.0,0.0,0.014420477969786797,0.09446823930567849
566,R1158_FKS2-HS1_single_ortho_none,output3none2,273284,240375,0,720,0,0,4149,28040,1.0,0.8795794850777945,0.0,0.002634621858579353,0.0,0.0,0.015182008460063524,0.1026038846035626
567,R1158_FKS2-HS1_single_ortho_none,output3none3,245879,219040,0,653,0,0,3570,22616,1.0,0.8908446837672188,0.0,0.0026557778419466485,0.0,0.0,0.014519336746936501,0.09198020164389802
568,R1158_FKS2-HS2_double_anidulafungin,input1,11012607,10396210,0,12368,2,0,67079,536948,1.0,0.9440280580247711,0.0,0.0011230764886098268,1.8161004020210654e-07,0.0,0.006091109943358553,0.048757573933220354
569,R1158_FKS2-HS2_double_anidulafungin,input2,10749977,10165077,0,11725,2,0,63499,509674,1.0,0.9455905812635692,0.0,0.0010907000080093196,1.8604690968176026e-07,0.0,0.005906896358941047,0.047411636322570734
570,R1158_FKS2-HS2_double_anidulafungin,input3,1859983,1661885,0,3389,0,1,18582,176126,1.0,0.8934947254894265,0.0,0.0018220596639861762,0.0,5.376393225099369e-07,0.009990413890879648,0.09469226331638515
571,R1158_FKS2-HS2_double_anidulafungin,output1anidulafungin3,13248535,12571544,0,16828,0,0,89062,571101,1.0,0.9489006897743788,0.0,0.0012701781744170204,0.0,0.0,0.006722403646893789,0.04310672840431036
572,R1158_FKS2-HS2_double_anidulafungin,output2anidulafungin3,13248535,12571544,0,16828,0,0,89062,571101,1.0,0.9489006897743788,0.0,0.0012701781744170204,0.0,0.0,0.006722403646893789,0.04310672840431036
573,R1158_FKS2-HS2_double_anidulafungin,output3anidulafungin3,13248535,12571544,0,16828,0,0,89062,571101,1.0,0.9489006897743788,0.0,0.0012701781744170204,0.0,0.0,0.006722403646893789,0.04310672840431036
574,R1158_FKS2-HS2_double_caspofungin,input1,11012607,10396210,0,12368,2,0,67079,536948,1.0,0.9440280580247711,0.0,0.0011230764886098268,1.8161004020210654e-07,0.0,0.006091109943358553,0.048757573933220354
575,R1158_FKS2-HS2_double_caspofungin,input2,10749977,10165077,0,11725,2,0,63499,509674,1.0,0.9455905812635692,0.0,0.0010907000080093196,1.8604690968176026e-07,0.0,0.005906896358941047,0.047411636322570734
576,R1158_FKS2-HS2_double_caspofungin,input3,1859983,1661885,0,3389,0,1,18582,176126,1.0,0.8934947254894265,0.0,0.0018220596639861762,0.0,5.376393225099369e-07,0.009990413890879648,0.09469226331638515
577,R1158_FKS2-HS2_double_caspofungin,output1caspofungin1,21350634,20275282,0,25490,4,0,141300,908558,1.0,0.9496337204787455,0.0,0.0011938755542341272,1.8734806657263667e-07,0.0,0.00661807045167839,0.04255414616727541
578,R1158_FKS2-HS2_double_caspofungin,output1caspofungin2,18624035,17710600,0,21174,4,0,119721,772536,1.0,0.9509539688902002,0.0,0.0011369179664879282,2.1477622867439844e-07,0.0,0.006428306218281913,0.04148059214880127
579,R1158_FKS2-HS2_double_caspofungin,output1caspofungin3,15212763,14449174,0,18381,1,0,100223,644984,1.0,0.9498060280042488,0.0,0.0012082617733543868,6.573427851337722e-08,0.0,0.006588086595446205,0.04239755789267209
580,R1158_FKS2-HS2_double_caspofungin,output2caspofungin1,21350634,20275282,0,25490,4,0,141300,908558,1.0,0.9496337204787455,0.0,0.0011938755542341272,1.8734806657263667e-07,0.0,0.00661807045167839,0.04255414616727541
581,R1158_FKS2-HS2_double_caspofungin,output2caspofungin2,18624035,17710600,0,21174,4,0,119721,772536,1.0,0.9509539688902002,0.0,0.0011369179664879282,2.1477622867439844e-07,0.0,0.006428306218281913,0.04148059214880127
582,R1158_FKS2-HS2_double_caspofungin,output2caspofungin3,15212763,14449174,0,18381,1,0,100223,644984,1.0,0.9498060280042488,0.0,0.0012082617733543868,6.573427851337722e-08,0.0,0.006588086595446205,0.04239755789267209
583,R1158_FKS2-HS2_double_caspofungin,output3caspofungin1,21350634,20275282,0,25490,4,0,141300,908558,1.0,0.9496337204787455,0.0,0.0011938755542341272,1.8734806657263667e-07,0.0,0.00661807045167839,0.04255414616727541
584,R1158_FKS2-HS2_double_caspofungin,output3caspofungin2,18624035,17710600,0,21174,4,0,119721,772536,1.0,0.9509539688902002,0.0,0.0011369179664879282,2.1477622867439844e-07,0.0,0.006428306218281913,0.04148059214880127
585,R1158_FKS2-HS2_double_caspofungin,output3caspofungin3,15212763,14449174,0,18381,1,0,100223,644984,1.0,0.9498060280042488,0.0,0.0012082617733543868,6.573427851337722e-08,0.0,0.006588086595446205,0.04239755789267209
586,R1158_FKS2-HS2_double_dox,input1,11012607,10396210,0,12368,2,0,67079,536948,1.0,0.9440280580247711,0.0,0.0011230764886098268,1.8161004020210654e-07,0.0,0.006091109943358553,0.048757573933220354
587,R1158_FKS2-HS2_double_dox,input2,10749977,10165077,0,11725,2,0,63499,509674,1.0,0.9455905812635692,0.0,0.0010907000080093196,1.8604690968176026e-07,0.0,0.005906896358941047,0.047411636322570734
588,R1158_FKS2-HS2_double_dox,input3,1859983,1661885,0,3389,0,1,18582,176126,1.0,0.8934947254894265,0.0,0.0018220596639861762,0.0,5.376393225099369e-07,0.009990413890879648,0.09469226331638515
589,R1158_FKS2-HS2_double_dox,output1dox1,15683773,14797351,0,17138,1,0,90803,778480,1.0,0.9434815844376222,0.0,0.0010927217577046033,6.37601679136774e-08,0.0,0.005789614527065649,0.04963601551743958
590,R1158_FKS2-HS2_double_dox,output1dox2,11462995,10833686,0,12831,1,0,65802,550675,1.0,0.9451008222545678,0.0,0.0011193409750244155,8.723723599286225e-08,0.0,0.005740384602802321,0.04803936493036942
591,R1158_FKS2-HS2_double_dox,output1dox3,17256672,16076558,0,23284,2,0,114209,1042619,1.0,0.9316140447010872,0.0,0.0013492752252578018,1.1589720196339132e-07,0.0,0.00661825176951848,0.06041831240693454
592,R1158_FKS2-HS2_double_dox,output2dox1,15683773,14797351,0,17138,1,0,90803,778480,1.0,0.9434815844376222,0.0,0.0010927217577046033,6.37601679136774e-08,0.0,0.005789614527065649,0.04963601551743958
593,R1158_FKS2-HS2_double_dox,output2dox2,11462995,10833686,0,12831,1,0,65802,550675,1.0,0.9451008222545678,0.0,0.0011193409750244155,8.723723599286225e-08,0.0,0.005740384602802321,0.04803936493036942
594,R1158_FKS2-HS2_double_dox,output2dox3,17256672,16076558,0,23284,2,0,114209,1042619,1.0,0.9316140447010872,0.0,0.0013492752252578018,1.1589720196339132e-07,0.0,0.00661825176951848,0.06041831240693454
595,R1158_FKS2-HS2_double_dox,output3dox1,15683773,14797351,0,17138,1,0,90803,778480,1.0,0.9434815844376222,0.0,0.0010927217577046033,6.37601679136774e-08,0.0,0.005789614527065649,0.04963601551743958
596,R1158_FKS2-HS2_double_dox,output3dox2,11462995,10833686,0,12831,1,0,65802,550675,1.0,0.9451008222545678,0.0,0.0011193409750244155,8.723723599286225e-08,0.0,0.005740384602802321,0.04803936493036942
597,R1158_FKS2-HS2_double_dox,output3dox3,17256672,16076558,0,23284,2,0,114209,1042619,1.0,0.9316140447010872,0.0,0.0013492752252578018,1.1589720196339132e-07,0.0,0.00661825176951848,0.06041831240693454
598,R1158_FKS2-HS2_double_micafungin,input1,11012607,10396210,0,12368,2,0,67079,536948,1.0,0.9440280580247711,0.0,0.0011230764886098268,1.8161004020210654e-07,0.0,0.006091109943358553,0.048757573933220354
599,R1158_FKS2-HS2_double_micafungin,input2,10749977,10165077,0,11725,2,0,63499,509674,1.0,0.9455905812635692,0.0,0.0010907000080093196,1.8604690968176026e-07,0.0,0.005906896358941047,0.047411636322570734
600,R1158_FKS2-HS2_double_micafungin,input3,1859983,1661885,0,3389,0,1,18582,176126,1.0,0.8934947254894265,0.0,0.0018220596639861762,0.0,5.376393225099369e-07,0.009990413890879648,0.09469226331638515
601,R1158_FKS2-HS2_double_micafungin,output1micafungin1,21312772,20256238,0,25390,3,0,136988,894153,1.0,0.950427189855923,0.0,0.0011913044441145431,1.4076066689025718e-07,0.0,0.006427507411987516,0.04195385752730804
602,R1158_FKS2-HS2_double_micafungin,output1micafungin2,23435673,22232262,0,29442,4,0,160791,1013174,1.0,0.9486504612007515,0.0,0.0012562899303126477,1.7067997151180596e-07,0.0,0.0068609508248386976,0.04323212736412562
603,R1158_FKS2-HS2_double_micafungin,output1micafungin3,13479294,12770166,0,15398,1,0,86416,607313,1.0,0.9473913099602991,0.0,0.0011423446955011146,7.418786176783443e-08,0.0,0.00641101826252918,0.04505525289380883
604,R1158_FKS2-HS2_double_micafungin,output2micafungin1,21312772,20256238,0,25390,3,0,136988,894153,1.0,0.950427189855923,0.0,0.0011913044441145431,1.4076066689025718e-07,0.0,0.006427507411987516,0.04195385752730804
605,R1158_FKS2-HS2_double_micafungin,output2micafungin2,23435673,22232262,0,29442,4,0,160791,1013174,1.0,0.9486504612007515,0.0,0.0012562899303126477,1.7067997151180596e-07,0.0,0.0068609508248386976,0.04323212736412562
606,R1158_FKS2-HS2_double_micafungin,output2micafungin3,13479294,12770166,0,15398,1,0,86416,607313,1.0,0.9473913099602991,0.0,0.0011423446955011146,7.418786176783443e-08,0.0,0.00641101826252918,0.04505525289380883
607,R1158_FKS2-HS2_double_micafungin,output3micafungin1,21312772,20256238,0,25390,3,0,136988,894153,1.0,0.950427189855923,0.0,0.0011913044441145431,1.4076066689025718e-07,0.0,0.006427507411987516,0.04195385752730804
608,R1158_FKS2-HS2_double_micafungin,output3micafungin2,23435673,22232262,0,29442,4,0,160791,1013174,1.0,0.9486504612007515,0.0,0.0012562899303126477,1.7067997151180596e-07,0.0,0.0068609508248386976,0.04323212736412562
609,R1158_FKS2-HS2_double_micafungin,output3micafungin3,13479294,12770166,0,15398,1,0,86416,607313,1.0,0.9473913099602991,0.0,0.0011423446955011146,7.418786176783443e-08,0.0,0.00641101826252918,0.04505525289380883
610,R1158_FKS2-HS2_double_none,input1,11012607,10396210,0,12368,2,0,67079,536948,1.0,0.9440280580247711,0.0,0.0011230764886098268,1.8161004020210654e-07,0.0,0.006091109943358553,0.048757573933220354
611,R1158_FKS2-HS2_double_none,input2,10749977,10165077,0,11725,2,0,63499,509674,1.0,0.9455905812635692,0.0,0.0010907000080093196,1.8604690968176026e-07,0.0,0.005906896358941047,0.047411636322570734
612,R1158_FKS2-HS2_double_none,input3,1859983,1661885,0,3389,0,1,18582,176126,1.0,0.8934947254894265,0.0,0.0018220596639861762,0.0,5.376393225099369e-07,0.009990413890879648,0.09469226331638515
613,R1158_FKS2-HS2_double_none,output1none1,13819629,13071528,0,15448,3,0,79311,653339,1.0,0.9458667812283528,0.0,0.0011178302977598025,2.1708252804760534e-07,0.0,0.005739010793994542,0.04727616059736481
614,R1158_FKS2-HS2_double_none,output1none2,12611953,11945072,0,13723,1,0,69367,583790,1.0,0.9471230982227733,0.0,0.001088094762167287,7.928986097553646e-08,0.0,0.005500099786290038,0.04628862793890843
615,R1158_FKS2-HS2_double_none,output1none3,13355873,12615980,0,15320,1,0,78592,645980,1.0,0.9446016744843261,0.0,0.001147060922187565,7.487342834122487e-08,0.0,0.005884452480193545,0.04836673723986444
616,R1158_FKS2-HS2_double_none,output2none1,13819629,13071528,0,15448,3,0,79311,653339,1.0,0.9458667812283528,0.0,0.0011178302977598025,2.1708252804760534e-07,0.0,0.005739010793994542,0.04727616059736481
617,R1158_FKS2-HS2_double_none,output2none2,12611953,11945072,0,13723,1,0,69367,583790,1.0,0.9471230982227733,0.0,0.001088094762167287,7.928986097553646e-08,0.0,0.005500099786290038,0.04628862793890843
618,R1158_FKS2-HS2_double_none,output2none3,13355873,12615980,0,15320,1,0,78592,645980,1.0,0.9446016744843261,0.0,0.001147060922187565,7.487342834122487e-08,0.0,0.005884452480193545,0.04836673723986444
619,R1158_FKS2-HS2_double_none,output3none1,13819629,13071528,0,15448,3,0,79311,653339,1.0,0.9458667812283528,0.0,0.0011178302977598025,2.1708252804760534e-07,0.0,0.005739010793994542,0.04727616059736481
620,R1158_FKS2-HS2_double_none,output3none2,12611953,11945072,0,13723,1,0,69367,583790,1.0,0.9471230982227733,0.0,0.001088094762167287,7.928986097553646e-08,0.0,0.005500099786290038,0.04628862793890843
621,R1158_FKS2-HS2_double_none,output3none3,13355873,12615980,0,15320,1,0,78592,645980,1.0,0.9446016744843261,0.0,0.001147060922187565,7.487342834122487e-08,0.0,0.005884452480193545,0.04836673723986444
622,R1158_FKS2-HS2_single_ortho_anidulafungin,input1,194150,183699,0,194,0,0,1013,9244,1.0,0.946170486737059,0.0,0.0009992274014936904,0.0,0.0,0.005217615245943858,0.04761267061550348
623,R1158_FKS2-HS2_single_ortho_anidulafungin,input2,159758,149172,0,422,0,0,1348,8816,1.0,0.933737277632419,0.0,0.0026414952615831447,0.0,0.0,0.008437762115199239,0.055183464990798584
624,R1158_FKS2-HS2_single_ortho_anidulafungin,input3,146363,137538,0,282,0,0,904,7639,1.0,0.9397047067906507,0.0,0.0019267164515622119,0.0,0.0,0.006176424369546948,0.052192152388240196
625,R1158_FKS2-HS2_single_ortho_anidulafungin,output1anidulafungin2,186038,172479,0,530,0,0,2262,10767,1.0,0.9271170406046076,0.0,0.0028488803362753845,0.0,0.0,0.012158806265386641,0.057875272793730316
626,R1158_FKS2-HS2_single_ortho_anidulafungin,output1anidulafungin3,142511,132066,0,426,0,0,1887,8132,1.0,0.92670741205942,0.0,0.002989242935633039,0.0,0.0,0.013241083144459024,0.05706226186048796
627,R1158_FKS2-HS2_single_ortho_anidulafungin,output2anidulafungin2,186038,172479,0,530,0,0,2262,10767,1.0,0.9271170406046076,0.0,0.0028488803362753845,0.0,0.0,0.012158806265386641,0.057875272793730316
628,R1158_FKS2-HS2_single_ortho_anidulafungin,output2anidulafungin3,142511,132066,0,426,0,0,1887,8132,1.0,0.92670741205942,0.0,0.002989242935633039,0.0,0.0,0.013241083144459024,0.05706226186048796
629,R1158_FKS2-HS2_single_ortho_anidulafungin,output3anidulafungin2,186038,172479,0,530,0,0,2262,10767,1.0,0.9271170406046076,0.0,0.0028488803362753845,0.0,0.0,0.012158806265386641,0.057875272793730316
630,R1158_FKS2-HS2_single_ortho_anidulafungin,output3anidulafungin3,142511,132066,0,426,0,0,1887,8132,1.0,0.92670741205942,0.0,0.002989242935633039,0.0,0.0,0.013241083144459024,0.05706226186048796
631,R1158_FKS2-HS2_single_ortho_caspofungin,input1,194150,183699,0,194,0,0,1013,9244,1.0,0.946170486737059,0.0,0.0009992274014936904,0.0,0.0,0.005217615245943858,0.04761267061550348
632,R1158_FKS2-HS2_single_ortho_caspofungin,input2,159758,149172,0,422,0,0,1348,8816,1.0,0.933737277632419,0.0,0.0026414952615831447,0.0,0.0,0.008437762115199239,0.055183464990798584
633,R1158_FKS2-HS2_single_ortho_caspofungin,input3,146363,137538,0,282,0,0,904,7639,1.0,0.9397047067906507,0.0,0.0019267164515622119,0.0,0.0,0.006176424369546948,0.052192152388240196
634,R1158_FKS2-HS2_single_ortho_caspofungin,output1caspofungin1,160270,152649,0,146,0,0,976,6499,1.0,0.9524489923254508,0.0,0.0009109627503587696,0.0,0.0,0.006089723591439446,0.04055032133275098
635,R1158_FKS2-HS2_single_ortho_caspofungin,output1caspofungin2,110890,105775,0,122,0,0,661,4332,1.0,0.9538732076832898,0.0,0.0011001893768599513,0.0,0.0,0.005960862115610064,0.03906574082424024
636,R1158_FKS2-HS2_single_ortho_caspofungin,output1caspofungin3,126368,120399,0,147,0,0,837,4985,1.0,0.9527649404912636,0.0,0.0011632691820714104,0.0,0.0,0.006623512281590276,0.039448278045074704
